DOM Element Count,Legislation Section URL,volume,Chapter,Part,Divison,Subdivision
337,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623312,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,117 AA  Consolidation of certain goods for export can only occur at a prescribed place
338,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623313,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,117 A  Submanifests to be communicated to Department
339,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623314,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,118  Certificate of Clearance
340,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623315,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,118 A  Requirements for granting a Certificate of Clearance in respect of certain ships or aircraft
341,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623316,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119  Communication of outward manifest to Department
342,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623317,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 AA  Application for permission to move alter or interfere with goods for export
343,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623318,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 AB  Application for permission to move alter or interfere with goods that are no longer for export
344,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623319,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 AC  Dealing with an application for a permission to move etc goods that are no longer for export
345,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623320,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 A  Withdrawal of entries submanifests and manifests
346,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623321,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 B  Effect of withdrawal
347,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623322,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 C  Change of electronic entries and change of submanifests and manifests treated as withdrawals
348,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623323,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 D  Notification of export entries submanifests manifests withdrawals and applications
349,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623324,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,119 E  Requirements for communicating to Department electronically
350,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623325,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,120  Shipment of goods
351,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623326,,Part VIThe exportation of goods,Division 2 Entry and clearance of goods for export,122  Time of clearance
352,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623327,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,
353,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623328,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 F  Object of Division
354,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623329,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 G  Occupier of premises
355,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623330,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 H  Consent required to enter premises and examine goods for export
356,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623331,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 J  Officer must leave premises if consent withdrawn
357,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623332,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 K  Power to search premises for export goods
358,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623333,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 L  Power to examine export goods
359,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623334,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 M  Power to examine documents relating to export goods
360,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623335,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 N  Power to question occupier about export goods
361,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623336,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 P  Power to bring equipment to the premises
362,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623337,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 Q  Compensation
363,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623338,,Part VIThe exportation of goods,Division 3 AExamining goods for export that are not yet subject to customs control,122 R  Powers in this Division are additional to other powers
364,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623339,,Part VIThe exportation of goods,Division 4 Exportation procedures after Certificate of Clearance issued,
365,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623340,,Part VIThe exportation of goods,Division 4 Exportation procedures after Certificate of Clearance issued,123  Ship to bring to and aircraft to stop at boarding stations
366,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623341,,Part VIThe exportation of goods,Division 4 Exportation procedures after Certificate of Clearance issued,124  Master or pilot to account for missing goods
367,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623342,,Part VIThe exportation of goods,Division 4 Exportation procedures after Certificate of Clearance issued,125  Goods exported to be landed at proper destination
368,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623343,,Part VIThe exportation of goods,Division 4 Exportation procedures after Certificate of Clearance issued,126  Certificate of landing
369,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623344,,Part VIThe exportation of goods,Division 4 AExportation of goods to Singapore,
370,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623345,,Part VIThe exportation of goods,Division 4 AExportation of goods to Singapore,126 AAA  Definitions
371,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623346,,Part VIThe exportation of goods,Division 4 AExportation of goods to Singapore,126 AB  Record keeping obligations
372,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623347,,Part VIThe exportation of goods,Division 4 AExportation of goods to Singapore,126 AC  Power to require records
373,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623348,,Part VIThe exportation of goods,Division 4 AExportation of goods to Singapore,126 AD  Power to ask questions
374,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623349,,Part VIThe exportation of goods,Division 4 BExportation of textile or apparel goods to the US,
375,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623350,,Part VIThe exportation of goods,Division 4 BExportation of textile or apparel goods to the US,126 AE  Authorised officer may request records or ask questions
376,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623351,,Part VIThe exportation of goods,Division 4 CExportation of goods to Thailand,
377,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623352,,Part VIThe exportation of goods,Division 4 CExportation of goods to Thailand,126 AF  Definitions
378,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623353,,Part VIThe exportation of goods,Division 4 CExportation of goods to Thailand,126 AG  Record keeping obligations
379,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623354,,Part VIThe exportation of goods,Division 4 CExportation of goods to Thailand,126 AH  Power to require records
380,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623355,,Part VIThe exportation of goods,Division 4 CExportation of goods to Thailand,126 AI  Power to ask questions
381,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623356,,Part VIThe exportation of goods,Division 4 DExportation of goods to New Zealand,
382,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623357,,Part VIThe exportation of goods,Division 4 DExportation of goods to New Zealand,126 AJA  Definitions
383,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623358,,Part VIThe exportation of goods,Division 4 DExportation of goods to New Zealand,126 AJB  Record keeping obligations
384,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623359,,Part VIThe exportation of goods,Division 4 DExportation of goods to New Zealand,126 AJC  Power to require records
385,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623360,,Part VIThe exportation of goods,Division 4 DExportation of goods to New Zealand,126 AJD  Power to ask questions
386,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623361,,Part VIThe exportation of goods,Division 4 DAExportation of goods to Peru,
387,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623362,,Part VIThe exportation of goods,Division 4 DAExportation of goods to Peru,126 AJE  Definitions
388,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623363,,Part VIThe exportation of goods,Division 4 DAExportation of goods to Peru,126 AJF  Record keeping obligations
389,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623364,,Part VIThe exportation of goods,Division 4 DAExportation of goods to Peru,126 AJG  Power to require records
390,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623365,,Part VIThe exportation of goods,Division 4 DAExportation of goods to Peru,126 AJH  Power to ask questions
391,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623366,,Part VIThe exportation of goods,Division 4 EExportation of goods to Chile,
392,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623367,,Part VIThe exportation of goods,Division 4 EExportation of goods to Chile,126 AKA  Definitions
393,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623368,,Part VIThe exportation of goods,Division 4 EExportation of goods to Chile,126 AKB  Record keeping obligations
394,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623369,,Part VIThe exportation of goods,Division 4 EExportation of goods to Chile,126 AKC  Power to require records
395,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623370,,Part VIThe exportation of goods,Division 4 EExportation of goods to Chile,126 AKD  Power to ask questions
396,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623371,,Part VIThe exportation of goods,Division 4 EAExportation of goods to Parties to the Pacific Agreement on Closer Economic Relations Plus,
397,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623372,,Part VIThe exportation of goods,Division 4 EAExportation of goods to Parties to the Pacific Agreement on Closer Economic Relations Plus,126 AKE  Definitions
398,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623373,,Part VIThe exportation of goods,Division 4 EAExportation of goods to Parties to the Pacific Agreement on Closer Economic Relations Plus,126 AKF  Record keeping obligations
399,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623374,,Part VIThe exportation of goods,Division 4 EAExportation of goods to Parties to the Pacific Agreement on Closer Economic Relations Plus,126 AKG  Power to require records
400,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623375,,Part VIThe exportation of goods,Division 4 EAExportation of goods to Parties to the Pacific Agreement on Closer Economic Relations Plus,126 AKH  Power to ask questions
401,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623376,,Part VIThe exportation of goods,Division 4 EBExportation of goods to Parties to the Comprehensive and Progressive Agreement for Trans Pacific Partnership,
402,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623377,,Part VIThe exportation of goods,Division 4 EBExportation of goods to Parties to the Comprehensive and Progressive Agreement for Trans Pacific Partnership,126 AKI  Definitions
403,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623378,,Part VIThe exportation of goods,Division 4 EBExportation of goods to Parties to the Comprehensive and Progressive Agreement for Trans Pacific Partnership,126 AKJ  Record keeping obligations
404,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623379,,Part VIThe exportation of goods,Division 4 EBExportation of goods to Parties to the Comprehensive and Progressive Agreement for Trans Pacific Partnership,126 AKK  Power to require records
405,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623380,,Part VIThe exportation of goods,Division 4 EBExportation of goods to Parties to the Comprehensive and Progressive Agreement for Trans Pacific Partnership,126 AKL  Power to ask questions
406,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623381,,Part VIThe exportation of goods,Division 4 FExportation of goods to Malaysia,
407,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623382,,Part VIThe exportation of goods,Division 4 FExportation of goods to Malaysia,126 ALA  Definitions
408,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623383,,Part VIThe exportation of goods,Division 4 FExportation of goods to Malaysia,126 ALB  Record keeping obligations
409,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623384,,Part VIThe exportation of goods,Division 4 FExportation of goods to Malaysia,126 ALC  Power to require records
410,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623385,,Part VIThe exportation of goods,Division 4 FExportation of goods to Malaysia,126 ALD  Power to ask questions
411,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623386,,Part VIThe exportation of goods,Division 4 FAExportation of goods to Indonesia,
412,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623387,,Part VIThe exportation of goods,Division 4 FAExportation of goods to Indonesia,126 ALE  Definitions
413,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623388,,Part VIThe exportation of goods,Division 4 FAExportation of goods to Indonesia,126 ALF  Record keeping obligations
414,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623389,,Part VIThe exportation of goods,Division 4 FAExportation of goods to Indonesia,126 ALG  Power to require records
415,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623390,,Part VIThe exportation of goods,Division 4 FAExportation of goods to Indonesia,126 ALH  Power to ask questions
416,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623391,,Part VIThe exportation of goods,Division 4 GExportation of goods to Korea,
417,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623392,,Part VIThe exportation of goods,Division 4 GExportation of goods to Korea,126 AMA  Definitions
418,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623393,,Part VIThe exportation of goods,Division 4 GExportation of goods to Korea,126 AMB  Record keeping obligations
419,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623394,,Part VIThe exportation of goods,Division 4 GExportation of goods to Korea,126 AMC  Power to require records
420,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623395,,Part VIThe exportation of goods,Division 4 GExportation of goods to Korea,126 AMD  Power to ask questions
421,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623396,,Part VIThe exportation of goods,Division 4 GAExportation of goods to India,
422,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623397,,Part VIThe exportation of goods,Division 4 GAExportation of goods to India,126 AME  Definitions
423,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623398,,Part VIThe exportation of goods,Division 4 GAExportation of goods to India,126 AMF  Record keeping obligations
424,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623399,,Part VIThe exportation of goods,Division 4 GAExportation of goods to India,126 AMG  Power to require records
425,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623400,,Part VIThe exportation of goods,Division 4 GAExportation of goods to India,126 AMH  Power to ask questions
426,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623401,,Part VIThe exportation of goods,Division 4 HExportation of goods to Japan,
427,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623402,,Part VIThe exportation of goods,Division 4 HExportation of goods to Japan,126 ANA  Definitions
428,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623403,,Part VIThe exportation of goods,Division 4 HExportation of goods to Japan,126 ANB  Record keeping obligations
429,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623404,,Part VIThe exportation of goods,Division 4 HExportation of goods to Japan,126 ANC  Power to require records
430,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623405,,Part VIThe exportation of goods,Division 4 HExportation of goods to Japan,126 AND  Power to ask questions
431,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623406,,Part VIThe exportation of goods,Division 4 JExportation of goods to China,
432,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623407,,Part VIThe exportation of goods,Division 4 JExportation of goods to China,126 AOA  Definitions
433,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623408,,Part VIThe exportation of goods,Division 4 JExportation of goods to China,126 AOB  Record keeping obligations
434,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623409,,Part VIThe exportation of goods,Division 4 JExportation of goods to China,126 AOC  Power to require records
435,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623410,,Part VIThe exportation of goods,Division 4 JExportation of goods to China,126 AOD  Power to ask questions
436,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623411,,Part VIThe exportation of goods,Division 4 KExportation of goods to Hong Kong China,
437,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623412,,Part VIThe exportation of goods,Division 4 KExportation of goods to Hong Kong China,126 APA  Definitions
438,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623413,,Part VIThe exportation of goods,Division 4 KExportation of goods to Hong Kong China,126 APB  Record keeping obligations
439,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623414,,Part VIThe exportation of goods,Division 4 KExportation of goods to Hong Kong China,126 APC  Power to require records
440,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623415,,Part VIThe exportation of goods,Division 4 KExportation of goods to Hong Kong China,126 APD  Power to ask questions
441,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623416,,Part VIThe exportation of goods,Division 4 LExportation of goods to Parties to the Regional Comprehensive Economic Partnership Agreement,
442,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623417,,Part VIThe exportation of goods,Division 4 LExportation of goods to Parties to the Regional Comprehensive Economic Partnership Agreement,126 AQA  Definitions
443,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623418,,Part VIThe exportation of goods,Division 4 LExportation of goods to Parties to the Regional Comprehensive Economic Partnership Agreement,126 AQB  Record keeping obligations
444,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623419,,Part VIThe exportation of goods,Division 4 LExportation of goods to Parties to the Regional Comprehensive Economic Partnership Agreement,126 AQC  Power to require records
445,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623420,,Part VIThe exportation of goods,Division 4 LExportation of goods to Parties to the Regional Comprehensive Economic Partnership Agreement,126 AQD  Power to ask questions
446,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623421,,Part VIThe exportation of goods,Division 4 MExportation of goods to the United Kingdom,
447,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623422,,Part VIThe exportation of goods,Division 4 MExportation of goods to the United Kingdom,126 ARA  Definitions
448,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623423,,Part VIThe exportation of goods,Division 4 MExportation of goods to the United Kingdom,126 ARB  Record keeping obligations
449,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623424,,Part VIThe exportation of goods,Division 4 MExportation of goods to the United Kingdom,126 ARC  Power to require records
450,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623425,,Part VIThe exportation of goods,Division 4 MExportation of goods to the United Kingdom,126 ARD  Power to ask questions
451,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623426,,Part VIThe exportation of goods,Division 5 Miscellaneous,
452,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623427,,Part VIThe exportation of goods,Division 5 Miscellaneous,126 A  Export of installations
453,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623428,,Part VIThe exportation of goods,Division 5 Miscellaneous,126 B  Export of goods from installations
454,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_1/document_1.html#_Toc172623429,,Part VIThe exportation of goods,Division 5 Miscellaneous,126 C  Size of exporting vessel
455,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_2/document_2.html#_Toc172624212,,Part VIAElectronic communications,Division 5 Miscellaneous,
456,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_2/document_2.html#_Toc172624213,,Part VIAElectronic communications,Division 5 Miscellaneous,126 D  Comptroller General of Customs to maintain information systems
457,https://www.legislation.gov.au/C1901A00006/2024-07-01/2024-07-01/text/original/epub/OEBPS/document_2/document_2.html#_Toc172624214,,Part VIAElectronic communications,Division 5 Miscellaneous,126 DA  Communications standards and operation
